;seed;obs_ratio;real_values;pred_langevin_posterior;pred_langevin_prior;pred_glasso;pred_tiger;pred_threshold;pred_gnn
0;0;0.15;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0];[0.0, 0.30000001192092896, 0.0, 0.10000000149011612, 0.20000000298023224, 0.0, 0.0, 0.0, 0.20000000298023224, 0.30000001192092896, 0.0, 0.4000000059604645, 0.20000000298023224, 0.0, 0.0, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.5, 0.20000000298023224, 0.10000000149011612, 0.4000000059604645, 0.30000001192092896, 0.0, 0.30000001192092896, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.6000000238418579, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.10000000149011612, 0.20000000298023224, 0.800000011920929, 0.10000000149011612, 0.20000000298023224, 0.5, 0.4000000059604645, 0.30000001192092896, 0.4000000059604645, 0.30000001192092896, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.0, 0.5, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.10000000149011612, 0.5, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.6000000238418579, 0.10000000149011612, 0.0, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.30000001192092896, 0.10000000149011612, 0.0, 0.0, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.30000001192092896, 0.0, 0.10000000149011612, 0.4000000059604645, 0.10000000149011612, 0.20000000298023224, 0.0, 0.20000000298023224, 0.0, 0.10000000149011612, 0.30000001192092896, 0.10000000149011612, 0.20000000298023224, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.0, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.0, 0.0, 0.10000000149011612, 0.20000000298023224, 0.0, 0.4000000059604645, 0.0, 0.20000000298023224, 0.10000000149011612, 0.20000000298023224, 0.10000000149011612, 0.20000000298023224, 0.10000000149011612, 0.30000001192092896, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.20000000298023224, 0.0, 0.10000000149011612, 0.20000000298023224, 0.10000000149011612, 0.10000000149011612, 0.30000001192092896, 0.4000000059604645, 0.9000000357627869, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.4000000059604645, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.30000001192092896, 0.20000000298023224, 0.0, 0.0, 0.20000000298023224, 0.30000001192092896, 0.0, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.0, 0.20000000298023224, 0.0, 0.0, 0.20000000298023224, 0.10000000149011612, 0.20000000298023224, 0.0, 0.0, 0.30000001192092896, 0.10000000149011612, 0.10000000149011612, 0.6000000238418579, 0.10000000149011612, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.30000001192092896, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.0, 0.20000000298023224, 0.10000000149011612, 0.30000001192092896, 0.5, 0.4000000059604645, 0.10000000149011612, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.0, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.30000001192092896, 0.20000000298023224, 0.30000001192092896, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.20000000298023224, 0.10000000149011612, 0.10000000149011612, 0.0, 0.30000001192092896, 0.20000000298023224, 0.5, 0.4000000059604645, 0.10000000149011612, 0.0, 0.0, 0.4000000059604645, 0.10000000149011612, 0.4000000059604645, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1.0269231309874707, 1.8370313836497802, 0.9853725063757256, 1.9878807765113888, 3.6976508483990638, 2.5758372653465527, 1.6279701345534094, 0.28637600071337216, 9.297657890553424, 3.2165942598292765, 3.211276092291769, 2.113712967731579, 1.3743523112977247, 0.9223972576813578, 2.290143314135484, 2.6390098872866306, 3.1798218626697716, 2.613089651227551, 0.9691305556071631, 2.7991939033562687, 4.553661246320957, 0.4512324893726994, 1.8970241510017742, 0.8642365300591514, 2.754074706551966, 0.010445312369522206, 0.5492535022664907, 3.8838052941966716, 1.8911577415496166, 0.3941088928537782, 0.9761603996205707, 0.24777020513706235, 1.0016706457274136, 2.8107951250741814, 0.6291003866241341, 1.932003198568911, 1.3622760040905242, 4.626927548745177, 0.34253071246886246, 0.8642918367911188, 1.1514322984765641, 2.142157435869778, 2.457705852174573, 2.439712405765614, 2.17332273342867, 0.20808809753070087, 2.410681029754878, 4.969670761024329, 6.390788716301114, 2.199505281641824, 3.392740215471503, 4.694278132997004, 3.9784527450813343, 5.965132630616901, 0.3125146925169864, 2.700693341325426, 1.1116550629788526, 2.508941266106125, 0.00842891207511907, 1.0503074141625726, 1.3003933075054774, 6.077868707545996, 3.5534519882501114, 7.013252519956714, 1.0132582934694117, 0.2473382609282191, 0.14870791182026458, 1.0850721915282031, 1.2444403304569922, 2.2949743028727423, 1.333130611853091, 0.5468848915315843, 4.102881912994977, 2.2352090441897854, 0.45052412424476834, 0.1228458686158318, 2.3074678649004716, 0.07387353756119293, 0.014453609954564253, 2.264149929786024, 2.5890194568484737, 0.02505342172824655, 2.1829351684922216, 0.8635027562071742, 2.1501202235754655, 3.116458327466942, 1.702463455254184, 0.5387050406506546, 0.1951058676683081, 1.8078359746259787, 2.1256472740821484, 0.736214395059501, 1.9191415057064276, 1.6720886960872055, 0.5565498069850473, 0.5949080203049849, 2.330326544496933, 0.08537392933164648, 3.16332051605, 0.07004222020895214, 0.2809642031556209, 1.5045402376740278, 0.7964906853360869, 0.3311920096727769, 2.022190604005782, 1.3310124334382407, 1.696628782027971, 2.114295930691455, 2.1846278572000704, 1.3301731446790002, 0.5710768950454481, 0.6353295053815918, 2.133982363882185, 0.15654668400108593, 0.865816796658444, 4.34966411877162, 0.10122627114274652, 2.0573676744818084, 0.19635138936191318, 0.5116858005106177, 1.3477266829990855, 2.316918252160906, 0.5332822690638499, 1.2882466909243513, 1.0099378514949013, 3.2441257309894764, 2.143173872211141, 3.357331131318206, 0.24330490553920142, 0.3877881600900197, 5.566139802645715, 0.3981874754083149, 0.7678810195083784, 1.8357918585585855, 0.8748636978775161, 1.3015722001490881, 4.949212985933351, 1.9425820602998112, 1.3739168740479561, 1.7697444599545613, 0.7885183807282183, 1.5429969602618305, 4.085726809093358, 4.462281457811368, 9.956890082165929, 0.41221159568667215, 1.9762777996430043, 0.06702479810463054, 0.6251561744486084, 0.4137648034956425, 2.808952548647578, 3.1071338754939153, 1.3000937815380893, 1.8137564482119195, 3.192945916113895, 0.8491220217695464, 1.4073790540153561, 1.9107838143332003, 2.8990197646085036, 0.8983747863074668, 1.7159574311644648, 0.8026642791051841, 0.3839995456914341, 3.0311693407940887, 0.6417780118665533, 2.509290471767664, 0.6532373243130543, 0.3267013425318883, 0.43891983939317, 3.168366502357311, 2.4921393042193936, 3.1335425733383087, 2.867407076949565, 4.192393657284305, 0.8458477116201023, 3.9382713331231054, 3.9551526949563813, 3.6784534609102364, 0.7468624602619679, 2.0379032879531147, 0.24275544786156641, 0.531388550653904, 0.4395807765160929, 0.023729054573649933, 2.4091070628643183, 1.3800132351662129, 1.7915367467289884, 1.1355720310793667, 2.1070085135706638, 3.599153416812047, 1.355910263810618, 1.4118813378393467, 4.257555818632775, 2.0136898138510944, 1.6358241816519057, 0.5705820381855886, 0.18744492060394308, 3.025145439080448, 3.1960080359785863, 2.3552339028984615, 1.280291753145848, 1.6695192401261596, 1.3300031562353656, 0.6107193737866637, 1.9629882993627124, 0.1468991356122544, 4.787148084014055, 2.289231769695549, 0.8762646968751527, 5.451042510596607, 5.0247164917659335, 1.5939474729383918, 3.0965201114507606, 0.6624906428725912, 1.4666316212730657, 1.5039005664637408, 1.920072036109732, 1.250806042230698, 1.5010549846330639, 1.5936562210695262, 0.3815131351312495, 1.643066756479531, 0.6906622649255739, 3.3899770403814147, 1.0569585763189395];[0.4009508788585663, 0.3478481322526932, 0.6393293738365173, 0.5099194645881653, 0.8557518720626831, 0.6060230433940887, 0.7726145386695862, 0.6134962439537048, 0.6789944171905518, 0.5384102165699005, 0.5339915752410889, 0.4792766273021698, 0.8749396502971649, 0.7586193680763245, 0.6745754778385162, 0.7657798230648041, 0.6808897852897644, 0.7247526943683624, 0.7736944258213043, 0.692144513130188, 0.5255498588085175, 0.563427746295929, 0.6682426631450653, 0.6956533491611481, 0.45061567425727844, 0.25749577581882477, 0.7188933193683624, 0.8410129249095917, 0.4931587874889374, 0.7897243499755859, 0.4399685263633728, 0.780678778886795, 0.5060986578464508, 0.6089271306991577, 0.34294524788856506, 0.6256310939788818, 0.305525466799736, 0.5404456257820129, 0.13880576938390732, 0.2524680271744728, 0.6034812927246094, 0.5805069208145142, 0.7196785509586334, 0.6892631649971008, 0.38674283027648926, 0.6671840846538544, 0.4672471731901169, 0.7340530157089233, 0.5874494910240173, 0.6741774082183838, 0.1211831122636795, 0.5559715032577515, 0.46683965623378754, 0.45383504033088684, 0.5123039036989212, 0.4548649191856384, 0.2527550533413887, 0.5788471698760986, 0.36800602078437805, 0.5181723386049271, 0.5450510382652283, 0.5512940883636475, 0.7571512460708618, 0.5091084986925125, 0.6559076011180878, 0.2637263759970665, 0.315712571144104, 0.24714875221252441, 0.5001436173915863, 0.5030048936605453, 0.3919612169265747, 0.5299672782421112, 0.44898366928100586, 0.567151665687561, 0.10562173649668694, 0.47330500185489655, 0.6269024908542633, 0.7586127817630768, 0.7903205752372742, 0.5022411048412323, 0.5556953549385071, 0.8190945982933044, 0.8008352816104889, 0.5969715714454651, 0.7400369644165039, 0.5646235048770905, 0.7435493171215057, 0.7830730974674225, 0.6704765856266022, 0.6983944177627563, 0.8361620008945465, 0.6550518870353699, 0.5725381672382355, 0.4113285690546036, 0.45877838134765625, 0.5572298467159271, 0.6729532778263092, 0.6763081848621368, 0.7123182415962219, 0.8136456608772278, 0.4285293221473694, 0.43358954787254333, 0.761945903301239, 0.3185431808233261, 0.7429220080375671, 0.8648840188980103, 0.443284809589386, 0.6704772412776947, 0.6287910044193268, 0.5119972974061966, 0.818286657333374, 0.6541513800621033, 0.14754194393754005, 0.05936991795897484, 0.2536304444074631, 0.6185864508152008, 0.6901924014091492, 0.6119851469993591, 0.6321563422679901, 0.4624330848455429, 0.7611982226371765, 0.7591333091259003, 0.3180728554725647, 0.6152709722518921, 0.5819410979747772, 0.8570691049098969, 0.5634203553199768, 0.3464414179325104, 0.7895138561725616, 0.9840327501296997, 0.4627511352300644, 0.6548209190368652, 0.8580956161022186, 0.8729839324951172, 0.6648694276809692, 0.6321277618408203, 0.6222523152828217, 0.49403633177280426, 0.50600366294384, 0.4561474025249481, 0.6143832504749298, 0.755634069442749, 0.4699038565158844, 0.6732966005802155, 0.8293046653270721, 0.6488528549671173, 0.5991142392158508, 0.4135904163122177, 0.32893531024456024, 0.6749486923217773, 0.7766984105110168, 0.2752116024494171, 0.5075641572475433, 0.7516395449638367, 0.5123173594474792, 0.2359965294599533, 0.4099406450986862, 0.7430031001567841, 0.33836132287979126, 0.41288794577121735, 0.6381171643733978, 0.553485780954361, 0.5855551064014435, 0.5476184785366058, 0.8418987691402435, 0.43587228655815125, 0.7544912695884705, 0.6056860983371735, 0.7636557519435883, 0.6764959692955017, 0.4126182794570923, 0.4126240760087967, 0.7704380452632904, 0.7893929183483124, 0.7029727399349213, 0.6398015022277832, 0.946021318435669, 0.6744946539402008, 0.684052050113678, 0.6893321871757507, 0.6289146840572357, 0.7348997294902802, 0.6373066306114197, 0.5521069765090942, 0.4274984449148178, 0.34448252618312836, 0.4984503537416458, 0.6986503005027771, 0.47761327028274536, 0.806593120098114, 0.5208759903907776, 0.46712805330753326, 0.8624817430973053, 0.45825688540935516, 0.40237660706043243, 0.5248396396636963, 0.7388065755367279, 0.4322664886713028, 0.5004000961780548, 0.79688560962677, 0.7234578728675842, 0.4088635593652725, 0.577228844165802, 0.5576111376285553, 0.8155372738838196, 0.773368626832962, 0.7549541294574738, 0.36714737117290497, 0.5416821539402008, 0.5712454915046692, 0.3431922048330307, 0.5283658504486084, 0.5869333446025848, 0.7691400945186615, 0.859867662191391, 0.5704662203788757, 0.18085014820098877, 0.6292950510978699, 0.19066157937049866, 0.6198030114173889, 0.41417211294174194, 0.7260155081748962, 0.25387393683195114, 0.6969013214111328, 0.350488618016243]
