;num_obs;lambda;metric
0;25;0.001;0.1410579345088161
1;25;0.0011721022975334804;0.14285714285714285
2;25;0.0013738237958832624;0.14395886889460155
3;25;0.0016102620275609393;0.14545454545454545
4;25;0.0018873918221350976;0.1485411140583554
5;25;0.00221221629107045;0.15053763440860216
6;25;0.002592943797404667;0.15258855585831063
7;25;0.0030391953823131978;0.16111111111111112
8;25;0.003562247890262444;0.16477272727272727
9;25;0.0041753189365604;0.16231884057971016
10;25;0.004893900918477494;0.16119402985074627
11;25;0.005736152510448681;0.16149068322981364
12;25;0.006723357536499335;0.16129032258064516
13;25;0.007880462815669913;0.16835016835016836
14;25;0.009236708571873866;0.1773049645390071
15;25;0.010826367338740546;0.17843866171003717
16;25;0.01268961003167922;0.17142857142857143
17;25;0.01487352107293511;0.18518518518518517
18;25;0.017433288221999882;0.1865284974093264
19;25;0.020433597178569417;0.16049382716049382
20;25;0.02395026619987486;0.17777777777777776
21;25;0.02807216203941177;0.13461538461538464
22;25;0.03290344562312668;0.13953488372093023
23;25;0.03856620421163472;0.125
24;25;0.04520353656360243;0.14814814814814814
25;25;0.05298316906283707;0.18181818181818182
26;25;0.06210169418915616;0.16216216216216217
27;25;0.0727895384398315;0.0606060606060606
28;25;0.08531678524172806;0.06451612903225806
29;25;0.1;0.0
30;56;0.001;0.15424164524421594
31;56;0.0011721022975334804;0.15064935064935067
32;56;0.0013738237958832624;0.1514360313315927
33;56;0.0016102620275609393;0.15466666666666665
34;56;0.0018873918221350976;0.15846994535519124
35;56;0.00221221629107045;0.16246498599439774
36;56;0.002592943797404667;0.166189111747851
37;56;0.0030391953823131978;0.15976331360946744
38;56;0.003562247890262444;0.16513761467889906
39;56;0.0041753189365604;0.15873015873015872
40;56;0.004893900918477494;0.165016501650165
41;56;0.005736152510448681;0.1718213058419244
42;56;0.006723357536499335;0.17647058823529413
43;56;0.007880462815669913;0.18823529411764706
44;56;0.009236708571873866;0.18644067796610167
45;56;0.010826367338740546;0.20370370370370372
46;56;0.01268961003167922;0.2222222222222222
47;56;0.01487352107293511;0.22891566265060245
48;56;0.017433288221999882;0.2518518518518518
49;56;0.020433597178569417;0.2962962962962963
50;56;0.02395026619987486;0.29629629629629634
51;56;0.02807216203941177;0.32352941176470584
52;56;0.03290344562312668;0.33962264150943394
53;56;0.03856620421163472;0.27906976744186046
54;56;0.04520353656360243;0.21621621621621623
55;56;0.05298316906283707;0.1212121212121212
56;56;0.06210169418915616;0.1212121212121212
57;56;0.0727895384398315;0.06451612903225806
58;56;0.08531678524172806;0.0
59;56;0.1;0.0
60;128;0.001;0.1450777202072539
61;128;0.0011721022975334804;0.14775725593667546
62;128;0.0013738237958832624;0.15013404825737262
63;128;0.0016102620275609393;0.15135135135135136
64;128;0.0018873918221350976;0.15555555555555556
65;128;0.00221221629107045;0.16184971098265896
66;128;0.002592943797404667;0.1671641791044776
67;128;0.0030391953823131978;0.16615384615384615
68;128;0.003562247890262444;0.17142857142857143
69;128;0.0041753189365604;0.1806020066889632
70;128;0.004893900918477494;0.1739130434782609
71;128;0.005736152510448681;0.18461538461538463
72;128;0.006723357536499335;0.18565400843881855
73;128;0.007880462815669913;0.19607843137254902
74;128;0.009236708571873866;0.21229050279329612
75;128;0.010826367338740546;0.23684210526315788
76;128;0.01268961003167922;0.24193548387096778
77;128;0.01487352107293511;0.2828282828282828
78;128;0.017433288221999882;0.32
79;128;0.020433597178569417;0.33898305084745767
80;128;0.02395026619987486;0.37209302325581395
81;128;0.02807216203941177;0.3902439024390244
82;128;0.03290344562312668;0.32432432432432434
83;128;0.03856620421163472;0.2857142857142857
84;128;0.04520353656360243;0.2857142857142857
85;128;0.05298316906283707;0.2857142857142857
86;128;0.06210169418915616;0.125
87;128;0.0727895384398315;0.0
88;128;0.08531678524172806;0.0
89;128;0.1;0.0
90;291;0.001;0.15508021390374332
91;291;0.0011721022975334804;0.15803814713896455
92;291;0.0013738237958832624;0.16384180790960448
93;291;0.0016102620275609393;0.16714697406340057
94;291;0.0018873918221350976;0.17313432835820894
95;291;0.00221221629107045;0.18125000000000002
96;291;0.002592943797404667;0.19205298013245034
