;num_obs;lambda;metric
0;25;0.001;0.1386138613861386
1;25;0.0011721022975334804;0.13930348258706468
2;25;0.0013738237958832624;0.14
3;25;0.0016102620275609393;0.14213197969543148
4;25;0.0018873918221350976;0.1450777202072539
5;25;0.00221221629107045;0.13903743315508021
6;25;0.002592943797404667;0.14130434782608695
7;25;0.0030391953823131978;0.13559322033898305
8;25;0.003562247890262444;0.13872832369942198
9;25;0.0041753189365604;0.14285714285714285
10;25;0.004893900918477494;0.14634146341463414
11;25;0.005736152510448681;0.13836477987421383
12;25;0.006723357536499335;0.14473684210526316
13;25;0.007880462815669913;0.15172413793103448
14;25;0.009236708571873866;0.16417910447761194
15;25;0.010826367338740546;0.18181818181818182
16;25;0.01268961003167922;0.2
17;25;0.01487352107293511;0.2222222222222222
18;25;0.017433288221999882;0.18604651162790697
19;25;0.020433597178569417;0.20289855072463767
20;25;0.02395026619987486;0.2068965517241379
21;25;0.02807216203941177;0.21739130434782605
22;25;0.03290344562312668;0.21621621621621623
23;25;0.03856620421163472;0.21428571428571427
24;25;0.04520353656360243;0.24
25;25;0.05298316906283707;0.1
26;25;0.06210169418915616;0.1111111111111111
27;25;0.0727895384398315;0.0
28;25;0.08531678524172806;0.0
29;25;0.1;0.0
30;56;0.001;0.15306122448979592
31;56;0.0011721022975334804;0.15384615384615385
32;56;0.0013738237958832624;0.155440414507772
33;56;0.0016102620275609393;0.15789473684210528
34;56;0.0018873918221350976;0.1621621621621622
35;56;0.00221221629107045;0.1639344262295082
36;56;0.002592943797404667;0.16853932584269662
37;56;0.0030391953823131978;0.16
38;56;0.003562247890262444;0.16374269005847955
39;56;0.0041753189365604;0.1566265060240964
40;56;0.004893900918477494;0.16666666666666666
41;56;0.005736152510448681;0.1793103448275862
42;56;0.006723357536499335;0.18705035971223022
43;56;0.007880462815669913;0.1889763779527559
44;56;0.009236708571873866;0.19999999999999998
45;56;0.010826367338740546;0.23300970873786406
46;56;0.01268961003167922;0.24719101123595505
47;56;0.01487352107293511;0.27027027027027023
48;56;0.017433288221999882;0.25396825396825395
49;56;0.020433597178569417;0.1702127659574468
50;56;0.02395026619987486;0.2222222222222222
51;56;0.02807216203941177;0.30769230769230765
52;56;0.03290344562312668;0.2
53;56;0.03856620421163472;0.23529411764705882
54;56;0.04520353656360243;0.0
55;56;0.05298316906283707;0.0
56;56;0.06210169418915616;0.0
57;56;0.0727895384398315;0.0
58;56;0.08531678524172806;0.0
59;56;0.1;0.0
60;128;0.001;0.14583333333333337
61;128;0.0011721022975334804;0.13829787234042554
62;128;0.0013738237958832624;0.13829787234042554
63;128;0.0016102620275609393;0.13978494623655913
64;128;0.0018873918221350976;0.14364640883977903
65;128;0.00221221629107045;0.14942528735632185
66;128;0.002592943797404667;0.14457831325301204
67;128;0.0030391953823131978;0.14723926380368096
68;128;0.003562247890262444;0.15189873417721517
69;128;0.0041753189365604;0.1456953642384106
70;128;0.004893900918477494;0.15384615384615385
71;128;0.005736152510448681;0.15748031496062992
72;128;0.006723357536499335;0.17821782178217824
73;128;0.007880462815669913;0.20224719101123598
74;128;0.009236708571873866;0.2337662337662338
75;128;0.010826367338740546;0.2153846153846154
76;128;0.01268961003167922;0.24000000000000002
77;128;0.01487352107293511;0.18604651162790697
78;128;0.017433288221999882;0.2285714285714286
79;128;0.020433597178569417;0.28571428571428575
80;128;0.02395026619987486;0.3478260869565218
81;128;0.02807216203941177;0.31578947368421056
82;128;0.03290344562312668;0.125
83;128;0.03856620421163472;0.0
84;128;0.04520353656360243;0.0
85;128;0.05298316906283707;0.0
86;128;0.06210169418915616;0.0
87;128;0.0727895384398315;0.0
88;128;0.08531678524172806;0.0
89;128;0.1;0.0
90;291;0.001;0.15217391304347827
91;291;0.0011721022975334804;0.14772727272727273
92;291;0.0013738237958832624;0.15028901734104047
93;291;0.0016102620275609393;0.15568862275449102
94;291;0.0018873918221350976;0.16149068322981364
95;291;0.00221221629107045;0.17567567567567566
96;291;0.002592943797404667;0.18439716312056736
97;291;0.0030391953823131978;0.19847328244274812
98;291;0.003562247890262444;0.20689655172413793
99;291;0.0041753189365604;0.2201834862385321
100;291;0.004893900918477494;0.24489795918367346
101;291;0.005736152510448681;0.25581395348837205
102;291;0.006723357536499335;0.30136986301369867
103;291;0.007880462815669913;0.33898305084745756
104;291;0.009236708571873866;0.3846153846153846
105;291;0.010826367338740546;0.45
106;291;0.01268961003167922;0.45161290322580644
107;291;0.01487352107293511;0.4
108;291;0.017433288221999882;0.36363636363636365
109;291;0.020433597178569417;0.4
110;291;0.02395026619987486;0.33333333333333337
111;291;0.02807216203941177;0.23529411764705882
112;291;0.03290344562312668;0.125
113;291;0.03856620421163472;0.125
114;291;0.04520353656360243;0.0
115;291;0.05298316906283707;0.0
116;291;0.06210169418915616;0.0
117;291;0.0727895384398315;0.0
118;291;0.08531678524172806;0.0
119;291;0.1;0.0
120;661;0.001;0.17647058823529413
121;661;0.0011721022975334804;0.1851851851851852
122;661;0.0013738237958832624;0.19108280254777069
123;661;0.0016102620275609393;0.1986754966887417
124;661;0.0018873918221350976;0.21276595744680848
125;661;0.00221221629107045;0.22764227642276424
126;661;0.002592943797404667;0.2545454545454545
127;661;0.0030391953823131978;0.2765957446808511
128;661;0.003562247890262444;0.2588235294117647
129;661;0.0041753189365604;0.29411764705882354
130;661;0.004893900918477494;0.32786885245901637
131;661;0.005736152510448681;0.3773584905660377
132;661;0.006723357536499335;0.4444444444444444
133;661;0.007880462815669913;0.5
134;661;0.009236708571873866;0.5625
135;661;0.010826367338740546;0.5185185185185186
136;661;0.01268961003167922;0.56
137;661;0.01487352107293511;0.47619047619047616
138;661;0.017433288221999882;0.4
139;661;0.020433597178569417;0.4210526315789474
140;661;0.02395026619987486;0.4210526315789474
141;661;0.02807216203941177;0.125
142;661;0.03290344562312668;0.125
143;661;0.03856620421163472;0.125
144;661;0.04520353656360243;0.0
145;661;0.05298316906283707;0.0
146;661;0.06210169418915616;0.0
147;661;0.0727895384398315;0.0
148;661;0.08531678524172806;0.0
149;661;0.1;0.0
150;1500;0.001;0.1904761904761905
151;1500;0.0011721022975334804;0.20588235294117646
152;1500;0.0013738237958832624;0.21875
153;1500;0.0016102620275609393;0.24347826086956526
154;1500;0.0018873918221350976;0.2641509433962264
155;1500;0.00221221629107045;0.31111111111111106
156;1500;0.002592943797404667;0.3500000000000001
157;1500;0.0030391953823131978;0.43749999999999994
158;1500;0.003562247890262444;0.5
159;1500;0.0041753189365604;0.5416666666666666
160;1500;0.004893900918477494;0.6
161;1500;0.005736152510448681;0.611111111111111
162;1500;0.006723357536499335;0.6451612903225806
163;1500;0.007880462815669913;0.6206896551724138
164;1500;0.009236708571873866;0.7200000000000001
165;1500;0.010826367338740546;0.7200000000000001
166;1500;0.01268961003167922;0.6956521739130436
167;1500;0.01487352107293511;0.6363636363636364
168;1500;0.017433288221999882;0.5714285714285715
169;1500;0.020433597178569417;0.4210526315789474
170;1500;0.02395026619987486;0.23529411764705882
171;1500;0.02807216203941177;0.23529411764705882
172;1500;0.03290344562312668;0.125
173;1500;0.03856620421163472;0.125
174;1500;0.04520353656360243;0.0
175;1500;0.05298316906283707;0.0
176;1500;0.06210169418915616;0.0
177;1500;0.0727895384398315;0.0
178;1500;0.08531678524172806;0.0
179;1500;0.1;0.0
0;25;0.001;0.1390728476821192
1;25;0.0011721022975334804;0.13953488372093023
2;25;0.0013738237958832624;0.13468013468013468
3;25;0.0016102620275609393;0.1360544217687075
4;25;0.0018873918221350976;0.1388888888888889
5;25;0.00221221629107045;0.14035087719298248
6;25;0.002592943797404667;0.14285714285714285
7;25;0.0030391953823131978;0.14545454545454542
8;25;0.003562247890262444;0.1358490566037736
9;25;0.0041753189365604;0.13636363636363635
10;25;0.004893900918477494;0.13281249999999997
11;25;0.005736152510448681;0.13765182186234817
12;25;0.006723357536499335;0.1440677966101695
13;25;0.007880462815669913;0.15384615384615388
14;25;0.009236708571873866;0.16267942583732056
15;25;0.010826367338740546;0.17435897435897435
16;25;0.01268961003167922;0.17486338797814205
17;25;0.01487352107293511;0.18404907975460122
18;25;0.017433288221999882;0.15492957746478872
19;25;0.020433597178569417;0.15503875968992248
20;25;0.02395026619987486;0.15517241379310343
21;25;0.02807216203941177;0.15909090909090906
22;25;0.03290344562312668;0.08450704225352111
23;25;0.03856620421163472;0.07017543859649122
24;25;0.04520353656360243;0.044444444444444446
25;25;0.05298316906283707;0.060606060606060615
26;25;0.06210169418915616;0.06896551724137931
27;25;0.0727895384398315;0.0
28;25;0.08531678524172806;0.0
29;25;0.1;0.0
30;56;0.001;0.1254125412541254
31;56;0.0011721022975334804;0.12040133779264214
32;56;0.0013738237958832624;0.12162162162162164
33;56;0.0016102620275609393;0.12328767123287672
34;56;0.0018873918221350976;0.12413793103448276
35;56;0.00221221629107045;0.12014134275618372
36;56;0.002592943797404667;0.11552346570397112
37;56;0.0030391953823131978;0.11851851851851851
38;56;0.003562247890262444;0.12213740458015268
39;56;0.0041753189365604;0.125
40;56;0.004893900918477494;0.12903225806451613
41;56;0.005736152510448681;0.12552301255230128
42;56;0.006723357536499335;0.13215859030837004
43;56;0.007880462815669913;0.13270142180094785
44;56;0.009236708571873866;0.13541666666666666
45;56;0.010826367338740546;0.15028901734104047
46;56;0.01268961003167922;0.1688311688311688
47;56;0.01487352107293511;0.17460317460317462
48;56;0.017433288221999882;0.21153846153846156
49;56;0.020433597178569417;0.23255813953488375
50;56;0.02395026619987486;0.27272727272727276
51;56;0.02807216203941177;0.28571428571428575
52;56;0.03290344562312668;0.31578947368421056
53;56;0.03856620421163472;0.13333333333333333
54;56;0.04520353656360243;0.08
55;56;0.05298316906283707;0.0
56;56;0.06210169418915616;0.0
57;56;0.0727895384398315;0.0
58;56;0.08531678524172806;0.0
59;56;0.1;0.0
60;128;0.001;0.13513513513513511
61;128;0.0011721022975334804;0.1360544217687075
62;128;0.0013738237958832624;0.13286713286713286
63;128;0.0016102620275609393;0.13620071684587814
64;128;0.0018873918221350976;0.13333333333333333
65;128;0.00221221629107045;0.13688212927756654
66;128;0.002592943797404667;0.14173228346456695
67;128;0.0030391953823131978;0.13765182186234817
68;128;0.003562247890262444;0.1446808510638298
69;128;0.0041753189365604;0.15315315315315317
70;128;0.004893900918477494;0.15384615384615383
71;128;0.005736152510448681;0.163265306122449
72;128;0.006723357536499335;0.18181818181818182
73;128;0.007880462815669913;0.19480519480519476
74;128;0.009236708571873866;0.21374045801526714
75;128;0.010826367338740546;0.21818181818181817
76;128;0.01268961003167922;0.24444444444444444
77;128;0.01487352107293511;0.3013698630136986
78;128;0.017433288221999882;0.3728813559322034
79;128;0.020433597178569417;0.30434782608695654
80;128;0.02395026619987486;0.2777777777777778
81;128;0.02807216203941177;0.25806451612903225
82;128;0.03290344562312668;0.2962962962962963
83;128;0.03856620421163472;0.24
84;128;0.04520353656360243;0.0909090909090909
85;128;0.05298316906283707;0.0
86;128;0.06210169418915616;0.0
87;128;0.0727895384398315;0.0
88;128;0.08531678524172806;0.0
89;128;0.1;0.0
90;291;0.001;0.1413427561837456
91;291;0.0011721022975334804;0.14545454545454542
92;291;0.0013738237958832624;0.149812734082397
93;291;0.0016102620275609393;0.15325670498084293
94;291;0.0018873918221350976;0.15748031496062992
95;291;0.00221221629107045;0.16194331983805668
96;291;0.002592943797404667;0.16170212765957448
97;291;0.0030391953823131978;0.16363636363636364
98;291;0.003562247890262444;0.16748768472906406
99;291;0.0041753189365604;0.1693121693121693
100;291;0.004893900918477494;0.19277108433734938
101;291;0.005736152510448681;0.19444444444444445
102;291;0.006723357536499335;0.21487603305785125
103;291;0.007880462815669913;0.24528301886792456
104;291;0.009236708571873866;0.2619047619047619
105;291;0.010826367338740546;0.28985507246376807
106;291;0.01268961003167922;0.3636363636363637
107;291;0.01487352107293511;0.4545454545454545
108;291;0.017433288221999882;0.4848484848484849
109;291;0.020433597178569417;0.48275862068965514
110;291;0.02395026619987486;0.4444444444444445
