;num_obs;lambda;metric
0;25;0.001;0.2608695652173913
1;25;0.0011721022975334804;0.2647058823529412
2;25;0.0013738237958832624;0.2647058823529412
3;25;0.0016102620275609393;0.2647058823529412
4;25;0.0018873918221350976;0.26865671641791045
5;25;0.00221221629107045;0.2706766917293233
6;25;0.002592943797404667;0.2706766917293233
7;25;0.0030391953823131978;0.2748091603053435
8;25;0.003562247890262444;0.256
9;25;0.0041753189365604;0.2601626016260163
10;25;0.004893900918477494;0.26890756302521013
11;25;0.005736152510448681;0.2735042735042735
12;25;0.006723357536499335;0.2857142857142857
13;25;0.007880462815669913;0.2777777777777778
14;25;0.009236708571873866;0.2803738317757009
15;25;0.010826367338740546;0.29411764705882354
16;25;0.01268961003167922;0.30927835051546393
17;25;0.01487352107293511;0.30952380952380953
18;25;0.017433288221999882;0.3076923076923077
19;25;0.020433597178569417;0.28985507246376807
20;25;0.02395026619987486;0.3225806451612903
21;25;0.02807216203941177;0.3157894736842105
22;25;0.03290344562312668;0.3829787234042553
23;25;0.03856620421163472;0.41025641025641024
24;25;0.04520353656360243;0.39999999999999997
25;25;0.05298316906283707;0.3076923076923077
26;25;0.06210169418915616;0.18181818181818182
27;25;0.0727895384398315;0.1
28;25;0.08531678524172806;0.1
29;25;0.1;0.0
30;56;0.001;0.2589928057553957
31;56;0.0011721022975334804;0.2589928057553957
32;56;0.0013738237958832624;0.24637681159420288
33;56;0.0016102620275609393;0.24817518248175185
34;56;0.0018873918221350976;0.25563909774436094
35;56;0.00221221629107045;0.26153846153846155
36;56;0.002592943797404667;0.25396825396825395
37;56;0.0030391953823131978;0.25806451612903225
38;56;0.003562247890262444;0.26229508196721313
39;56;0.0041753189365604;0.2735042735042735
40;56;0.004893900918477494;0.2782608695652174
41;56;0.005736152510448681;0.2831858407079646
42;56;0.006723357536499335;0.2803738317757009
43;56;0.007880462815669913;0.303030303030303
44;56;0.009236708571873866;0.3409090909090909
45;56;0.010826367338740546;0.35443037974683544
46;56;0.01268961003167922;0.34782608695652173
47;56;0.01487352107293511;0.35714285714285715
48;56;0.017433288221999882;0.38461538461538464
49;56;0.020433597178569417;0.391304347826087
50;56;0.02395026619987486;0.2631578947368421
51;56;0.02807216203941177;0.3225806451612903
52;56;0.03290344562312668;0.37037037037037035
53;56;0.03856620421163472;0.3846153846153846
54;56;0.04520353656360243;0.25
55;56;0.05298316906283707;0.1904761904761905
56;56;0.06210169418915616;0.1904761904761905
57;56;0.0727895384398315;0.1
58;56;0.08531678524172806;0.0
59;56;0.1;0.0
60;128;0.001;0.2900763358778626
61;128;0.0011721022975334804;0.2945736434108527
62;128;0.0013738237958832624;0.30399999999999994
63;128;0.0016102620275609393;0.3114754098360656
64;128;0.0018873918221350976;0.3220338983050848
65;128;0.00221221629107045;0.31034482758620685
66;128;0.002592943797404667;0.3130434782608696
67;128;0.0030391953823131978;0.3302752293577982
68;128;0.003562247890262444;0.33333333333333337
69;128;0.0041753189365604;0.34951456310679613
70;128;0.004893900918477494;0.391304347826087
71;128;0.005736152510448681;0.4044943820224719
72;128;0.006723357536499335;0.4285714285714286
73;128;0.007880462815669913;0.45
74;128;0.009236708571873866;0.5070422535211268
75;128;0.010826367338740546;0.5573770491803278
76;128;0.01268961003167922;0.6037735849056604
77;128;0.01487352107293511;0.5909090909090909
78;128;0.017433288221999882;0.5714285714285714
79;128;0.020433597178569417;0.5454545454545454
80;128;0.02395026619987486;0.5925925925925926
81;128;0.02807216203941177;0.5925925925925926
82;128;0.03290344562312668;0.4166666666666667
83;128;0.03856620421163472;0.1904761904761905
84;128;0.04520353656360243;0.1904761904761905
85;128;0.05298316906283707;0.1
86;128;0.06210169418915616;0.1
87;128;0.0727895384398315;0.1
88;128;0.08531678524172806;0.1
89;128;0.1;0.0
90;291;0.001;0.30399999999999994
91;291;0.0011721022975334804;0.30894308943089427
92;291;0.0013738237958832624;0.3166666666666667
93;291;0.0016102620275609393;0.3247863247863248
94;291;0.0018873918221350976;0.3392857142857143
95;291;0.00221221629107045;0.3551401869158879
96;291;0.002592943797404667;0.34951456310679613
97;291;0.0030391953823131978;0.3789473684210526
98;291;0.003562247890262444;0.37777777777777777
99;291;0.0041753189365604;0.40476190476190477
100;291;0.004893900918477494;0.41025641025641024
101;291;0.005736152510448681;0.4444444444444445
102;291;0.006723357536499335;0.46153846153846156
103;291;0.007880462815669913;0.5882352941176471
104;291;0.009236708571873866;0.5833333333333334
105;291;0.010826367338740546;0.6
106;291;0.01268961003167922;0.6470588235294117
107;291;0.01487352107293511;0.625
108;291;0.017433288221999882;0.6896551724137931
109;291;0.020433597178569417;0.6428571428571429
110;291;0.02395026619987486;0.4799999999999999
111;291;0.02807216203941177;0.4799999999999999
112;291;0.03290344562312668;0.4166666666666667
113;291;0.03856620421163472;0.1904761904761905
114;291;0.04520353656360243;0.1904761904761905
115;291;0.05298316906283707;0.1904761904761905
116;291;0.06210169418915616;0.1
117;291;0.0727895384398315;0.1
118;291;0.08531678524172806;0.1
119;291;0.1;0.0
120;661;0.001;0.3050847457627119
121;661;0.0011721022975334804;0.3243243243243243
122;661;0.0013738237958832624;0.3302752293577982
123;661;0.0016102620275609393;0.35294117647058826
124;661;0.0018873918221350976;0.37113402061855677
125;661;0.00221221629107045;0.391304347826087
126;661;0.002592943797404667;0.4235294117647058
127;661;0.0030391953823131978;0.4556962025316456
128;661;0.003562247890262444;0.48648648648648646
129;661;0.0041753189365604;0.5074626865671642
130;661;0.004893900918477494;0.5396825396825397
131;661;0.005736152510448681;0.5818181818181818
132;661;0.006723357536499335;0.5652173913043478
133;661;0.007880462815669913;0.6500000000000001
134;661;0.009236708571873866;0.742857142857143
135;661;0.010826367338740546;0.7647058823529413
136;661;0.01268961003167922;0.7741935483870968
137;661;0.01487352107293511;0.6428571428571429
138;661;0.017433288221999882;0.6428571428571429
139;661;0.020433597178569417;0.6428571428571429
140;661;0.02395026619987486;0.5384615384615384
141;661;0.02807216203941177;0.4166666666666667
142;661;0.03290344562312668;0.34782608695652173
143;661;0.03856620421163472;0.2727272727272727
144;661;0.04520353656360243;0.1
145;661;0.05298316906283707;0.1
146;661;0.06210169418915616;0.1
147;661;0.0727895384398315;0.0
148;661;0.08531678524172806;0.0
149;661;0.1;0.0
150;1500;0.001;0.3063063063063063
151;1500;0.0011721022975334804;0.30909090909090914
152;1500;0.0013738237958832624;0.3207547169811321
153;1500;0.0016102620275609393;0.3366336633663366
154;1500;0.0018873918221350976;0.35789473684210527
155;1500;0.00221221629107045;0.4
156;1500;0.002592943797404667;0.43037974683544306
157;1500;0.0030391953823131978;0.4927536231884058
158;1500;0.003562247890262444;0.5396825396825397
159;1500;0.0041753189365604;0.6296296296296297
160;1500;0.004893900918477494;0.7083333333333333
161;1500;0.005736152510448681;0.7500000000000001
162;1500;0.006723357536499335;0.7894736842105263
163;1500;0.007880462815669913;0.8571428571428572
164;1500;0.009236708571873866;0.8484848484848484
165;1500;0.010826367338740546;0.8484848484848484
166;1500;0.01268961003167922;0.7333333333333334
167;1500;0.01487352107293511;0.6428571428571429
168;1500;0.017433288221999882;0.6428571428571429
169;1500;0.020433597178569417;0.6428571428571429
170;1500;0.02395026619987486;0.5384615384615384
171;1500;0.02807216203941177;0.4166666666666667
172;1500;0.03290344562312668;0.34782608695652173
173;1500;0.03856620421163472;0.1904761904761905
174;1500;0.04520353656360243;0.1
175;1500;0.05298316906283707;0.1
176;1500;0.06210169418915616;0.1
177;1500;0.0727895384398315;0.0
178;1500;0.08531678524172806;0.0
179;1500;0.1;0.0
0;25;0.001;0.29687500000000006
1;25;0.0011721022975334804;0.29687500000000006
2;25;0.0013738237958832624;0.2992125984251969
3;25;0.0016102620275609393;0.304
4;25;0.0018873918221350976;0.304
5;25;0.00221221629107045;0.3089430894308943
6;25;0.002592943797404667;0.3114754098360656
7;25;0.0030391953823131978;0.3140495867768595
8;25;0.003562247890262444;0.3166666666666667
9;25;0.0041753189365604;0.319327731092437
10;25;0.004893900918477494;0.32758620689655166
11;25;0.005736152510448681;0.3392857142857143
12;25;0.006723357536499335;0.3364485981308411
13;25;0.007880462815669913;0.3137254901960785
14;25;0.009236708571873866;0.3404255319148936
15;25;0.010826367338740546;0.3555555555555555
16;25;0.01268961003167922;0.372093023255814
17;25;0.01487352107293511;0.37974683544303794
18;25;0.017433288221999882;0.3835616438356165
19;25;0.020433597178569417;0.4126984126984127
20;25;0.02395026619987486;0.4074074074074075
21;25;0.02807216203941177;0.3636363636363636
22;25;0.03290344562312668;0.4210526315789474
23;25;0.03856620421163472;0.37499999999999994
24;25;0.04520353656360243;0.35714285714285715
25;25;0.05298316906283707;0.37037037037037035
26;25;0.06210169418915616;0.16666666666666669
27;25;0.0727895384398315;0.1739130434782609
28;25;0.08531678524172806;0.09090909090909091
29;25;0.1;0.0
30;56;0.001;0.30158730158730157
31;56;0.0011721022975334804;0.30158730158730157
32;56;0.0013738237958832624;0.30158730158730157
33;56;0.0016102620275609393;0.304
34;56;0.0018873918221350976;0.3064516129032258
35;56;0.00221221629107045;0.3114754098360656
36;56;0.002592943797404667;0.3166666666666667
37;56;0.0030391953823131978;0.319327731092437
38;56;0.003562247890262444;0.30508474576271183
39;56;0.0041753189365604;0.3008849557522124
40;56;0.004893900918477494;0.28301886792452835
41;56;0.005736152510448681;0.2828282828282828
42;56;0.006723357536499335;0.2736842105263158
43;56;0.007880462815669913;0.28571428571428575
44;56;0.009236708571873866;0.3037974683544304
45;56;0.010826367338740546;0.3157894736842105
46;56;0.01268961003167922;0.3283582089552239
47;56;0.01487352107293511;0.34920634920634924
48;56;0.017433288221999882;0.36363636363636365
49;56;0.020433597178569417;0.4347826086956522
50;56;0.02395026619987486;0.4
51;56;0.02807216203941177;0.4117647058823529
52;56;0.03290344562312668;0.2222222222222222
53;56;0.03856620421163472;0.2608695652173913
54;56;0.04520353656360243;0.2608695652173913
55;56;0.05298316906283707;0.2608695652173913
56;56;0.06210169418915616;0.18181818181818182
57;56;0.0727895384398315;0.0
58;56;0.08531678524172806;0.0
59;56;0.1;0.0
60;128;0.001;0.31496062992125984
